date,provname,provabb,provcode,item,itemid,transformation,transformationid,val
1921,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2, 
1921,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1, 
1921,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2, 
1921,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1, 
1921,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2, 
1921,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1, 
1921,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2, 
1922,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1, 
1922,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2, 
1922,New Brunswick,NB,13,Population,2,linear,1,389000
1922,New Brunswick,NB,13,Population,2,log,2,12.8713346226006
1922,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1, 
1922,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2, 
1922,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,6.71532846715328
1922,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.90439274421496
1922,New Brunswick,NB,13,Employment,5,linear,1,114278.795724241
1922,New Brunswick,NB,13,Employment,5,log,2,11.6463963183494
1922,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1, 
1922,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2, 
1922,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1, 
1922,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2, 
1922,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1, 
1922,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2, 
1922,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1, 
1922,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2, 
1923,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1, 
1923,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2, 
1923,New Brunswick,NB,13,Population,2,linear,1,389000
1923,New Brunswick,NB,13,Population,2,log,2,12.8713346226006
1923,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1, 
1923,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2, 
1923,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,6.71532846715328
1923,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.90439274421496
1923,New Brunswick,NB,13,Employment,5,linear,1,118159.898607996
1923,New Brunswick,NB,13,Employment,5,log,2,11.6797940591141
1923,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1, 
1923,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2, 
1923,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1, 
1923,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2, 
1923,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1, 
1923,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2, 
1923,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1, 
1923,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2, 
1924,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1, 
1924,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2, 
1924,New Brunswick,NB,13,Population,2,linear,1,391000
1924,New Brunswick,NB,13,Population,2,log,2,12.8764628389675
1924,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1, 
1924,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2, 
1924,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,6.56934306569343
1924,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.88241383749619
1924,New Brunswick,NB,13,Employment,5,linear,1,112395.146049155
1924,New Brunswick,NB,13,Employment,5,log,2,11.6297760308932
1924,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1, 
1924,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2, 
1924,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1, 
1924,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2, 
1924,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1, 
1924,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2, 
1924,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1, 
1924,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2, 
1925,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1, 
1925,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2, 
1925,New Brunswick,NB,13,Population,2,linear,1,393000
1925,New Brunswick,NB,13,Population,2,log,2,12.8815648908514
1925,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1, 
1925,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2, 
1925,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,6.64233576642336
1925,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.89346367368277
1925,New Brunswick,NB,13,Employment,5,linear,1,115283.767921769
1925,New Brunswick,NB,13,Employment,5,log,2,11.6551519150956
1925,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1, 
1925,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2, 
1925,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1, 
1925,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2, 
1925,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1, 
1925,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2, 
1925,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1, 
1925,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2, 
1926,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,126.895016835666
1926,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.84336010551485
1926,New Brunswick,NB,13,Population,2,linear,1,396000
1926,New Brunswick,NB,13,Population,2,log,2,12.8891694902366
1926,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,7.48526943541763
1926,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,2.01293701393951
1926,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,6.71532846715328
1926,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.90439274421496
1926,New Brunswick,NB,13,Employment,5,linear,1,119202.464709724
1926,New Brunswick,NB,13,Employment,5,log,2,11.6885787104946
1926,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,4771.79877758188
1926,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.47047861501564
1926,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,15852.2923206661
1926,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.67106939475764
1926,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,320.441961706228
1926,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.76970117324251
1926,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,1889.63231592243
1926,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.54413754728798
1927,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,124.999751960892
1927,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.82831175298747
1927,New Brunswick,NB,13,Population,2,linear,1,398000
1927,New Brunswick,NB,13,Population,2,log,2,12.8942072842666
1927,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,7.41188444095276
1927,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,2.0030847174965
1927,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,6.64233576642336
1927,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.89346367368277
1927,New Brunswick,NB,13,Employment,5,linear,1,120346.673507506
1927,New Brunswick,NB,13,Employment,5,log,2,11.6981318026756
1927,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,4728.30250666579
1927,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.46132153899049
1927,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,15637.0287836465
1927,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.6573970205815
1927,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,314.069728544954
1927,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.74961502668517
1927,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,1881.86439765298
1927,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.54001826529279
1928,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,135.720485581848
1928,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.91059751773049
1928,New Brunswick,NB,13,Population,2,linear,1,401000
1928,New Brunswick,NB,13,Population,2,log,2,12.9017167062887
1928,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,7.48526943541763
1928,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,2.01293701393951
1928,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,6.64233576642336
1928,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.89346367368277
1928,New Brunswick,NB,13,Employment,5,linear,1,119951.73120161
1928,New Brunswick,NB,13,Employment,5,log,2,11.6948447008574
1928,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,5095.42257672114
1928,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.53609788171138
1928,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,17034.0555554879
1928,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.74296988714269
1928,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,338.455076263959
1928,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.82439136940606
1928,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,2043.26445326518
1928,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.62230403003581
1929,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,138.177110779576
1929,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.92853627373492
1929,New Brunswick,NB,13,Population,2,linear,1,404000
1929,New Brunswick,NB,13,Population,2,log,2,12.9091701569433
1929,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,7.48526943541763
1929,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,2.01293701393951
1929,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,6.71532846715328
1929,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.90439274421496
1929,New Brunswick,NB,13,Employment,5,linear,1,122855.178576847
1929,New Brunswick,NB,13,Employment,5,log,2,11.7187615307186
1929,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,5093.16190723256
1929,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.53565411652903
1929,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,16748.4792611723
1929,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.72606274275375
1929,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,342.022551434595
1929,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.8348766747559
1929,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,2057.63741052195
1929,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.62931371550805
1930,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,128.693303337135
1930,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.85743208012581
1930,New Brunswick,NB,13,Population,2,linear,1,406000
1930,New Brunswick,NB,13,Population,2,log,2,12.9141084385839
1930,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,7.19172945755812
1930,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,1.97293167932581
1930,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,6.64233576642336
1930,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.89346367368277
1930,New Brunswick,NB,13,Employment,5,linear,1,127604.692873796
1930,New Brunswick,NB,13,Employment,5,log,2,11.7566924272243
1930,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,4772.0951001969
1930,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.47054071181154
1930,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,15183.3805406839
1930,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.62795672317107
1930,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,316.978579648115
1930,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.75883419950622
1930,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,1937.47061067994
1930,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.56913859243114
1931,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,107.112663426938
1931,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.67388120974446
1931,New Brunswick,NB,13,Population,2,linear,1,408200
1931,New Brunswick,NB,13,Population,2,log,2,12.9195125293579
1931,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,6.16433953504982
1931,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,1.81878099949855
1931,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,5.98540145985401
1931,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.78932341443017
1931,New Brunswick,NB,13,Employment,5,linear,1,126005.915969948
1931,New Brunswick,NB,13,Employment,5,log,2,11.7440841369738
1931,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,4384.04025092032
1931,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.38572600990877
1931,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,14202.2318289602
1931,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.56115440229281
1931,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,262.402409179172
1931,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.56987923835085
1931,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,1789.56523042568
1931,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.48972798130238
1932,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,82.9430757357814
1932,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.41815453799587
1932,New Brunswick,NB,13,Population,2,linear,1,414000
1932,New Brunswick,NB,13,Population,2,log,2,12.9336212528075
1932,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,5.65064457379566
1932,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,1.73176962250892
1932,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,5.47445255474453
1932,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.70009228070223
1932,New Brunswick,NB,13,Employment,5,linear,1,116865.519542092
1932,New Brunswick,NB,13,Employment,5,log,2,11.6687791470835
1932,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,3659.64617578166
1932,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.20512174843855
1932,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,12964.4186130359
1932,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.4699638541625
1932,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,200.345593564689
1932,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.30004384315269
1932,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,1515.09351677361
1932,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.32323244328173
1933,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,77.5301810306216
1933,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.35066729320327
1933,New Brunswick,NB,13,Population,2,linear,1,419000
1933,New Brunswick,NB,13,Population,2,log,2,12.9456261989043
1933,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,5.43048959040103
1933,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,1.69202929385941
1933,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,5.18248175182482
1933,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.64528404420724
1933,New Brunswick,NB,13,Employment,5,linear,1,118958.062233506
1933,New Brunswick,NB,13,Employment,5,log,2,11.6865262917739
1933,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,3570.41742619757
1933,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.18043779404412
1933,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,12575.9017378767
1933,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.43953770117446
1933,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,185.036231576663
1933,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.22055165226327
1933,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,1496.00490157678
1933,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.31055343498412
1934,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,85.3832106491991
1934,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.44714948485328
1934,New Brunswick,NB,13,Population,2,linear,1,423000
1934,New Brunswick,NB,13,Population,2,log,2,12.9551274580284
1934,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,5.79741456272542
1934,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,1.75741205312226
1934,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,5.25547445255474
1934,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.65927028618198
1934,New Brunswick,NB,13,Employment,5,linear,1,130579.315815198
1934,New Brunswick,NB,13,Employment,5,log,2,11.7797361051435
1934,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,3840.7866623786
1934,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.25343248459526
1934,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,12441.8844442824
1934,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.42882383748018
1934,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,201.851561818438
1934,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.30753258478914
1934,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,1624.65275818615
1934,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.3930493846594
1935,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,94.2470246572082
1935,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.54591925720603
1935,New Brunswick,NB,13,Population,2,linear,1,428000
1935,New Brunswick,NB,13,Population,2,log,2,12.9668784745639
1935,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,5.79741456272542
1935,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,1.75741205312226
1935,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,5.32846715328467
1935,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.67306360831431
1935,New Brunswick,NB,13,Employment,5,linear,1,129646.190768892
1935,New Brunswick,NB,13,Employment,5,log,2,11.7725644096551
1935,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,4132.58301691125
1935,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.32665791828016
1935,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,13642.8654073686
1935,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.52097198318903
1935,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,220.203328638337
1935,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.39455134060637
1935,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,1768.74553123802
1935,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.47802583487981
1936,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,106.875877615231
1936,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.67166813882771
1936,New Brunswick,NB,13,Population,2,linear,1,433000
1936,New Brunswick,NB,13,Population,2,log,2,12.9784930069846
1936,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,5.8707995571903
1936,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,1.76999083532912
1936,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,5.4014598540146
1936,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.68666926037009
1936,New Brunswick,NB,13,Employment,5,linear,1,136042.41653795
1936,New Brunswick,NB,13,Employment,5,log,2,11.8207220024002
1936,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,4569.62587643924
1936,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.42718661542536
1936,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,14544.3462035697
1936,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.58495762000976
1936,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,246.826507194528
1936,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.50868568980736
1936,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,1978.64800449819
1936,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.59016906444571
1937,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,120.216708865176
1937,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.78929602130197
1937,New Brunswick,NB,13,Population,2,linear,1,437000
1937,New Brunswick,NB,13,Population,2,log,2,12.9876884740777
1937,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,6.01756954612006
1937,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,1.79468344791949
1937,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,5.62043795620438
1937,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.7264095890196
1937,New Brunswick,NB,13,Employment,5,linear,1,146890.14207409
1937,New Brunswick,NB,13,Employment,5,log,2,11.8974402535392
1937,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,4894.55529570837
1937,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.495878702157
1937,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,14561.3628935406
1937,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.58612692269556
1937,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,275.095443627405
1937,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.61711810518851
1937,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,2138.92066422456
1937,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.66805661827045
1938,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,116.179613672927
1938,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.75513738731292
1938,New Brunswick,NB,13,Population,2,linear,1,442000
1938,New Brunswick,NB,13,Population,2,log,2,12.9990651610598
1938,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,5.79741456272542
1938,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,1.75741205312226
1938,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,5.62043795620438
1938,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.7264095890196
1938,New Brunswick,NB,13,Employment,5,linear,1,131281.805500271
1938,New Brunswick,NB,13,Employment,5,log,2,11.7851014787184
1938,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,4676.6783431836
1938,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.45034338118585
1938,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,15745.4555093156
1938,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.6643070635273
1938,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,262.849804689881
1938,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.57158278421736
1938,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,2067.09182768715
1938,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.63389798428141
1939,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,124.502141077824
1939,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,4.82432291316913
1939,New Brunswick,NB,13,Population,2,linear,1,447000
1939,New Brunswick,NB,13,Population,2,log,2,13.0103138735957
1939,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,6.09095454058494
1939,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,1.80680480845184
1939,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,5.62043795620438
1939,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.7264095890196
1939,New Brunswick,NB,13,Employment,5,linear,1,132386.715200305
1939,New Brunswick,NB,13,Employment,5,log,2,11.7934825790845
1939,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,linear,1,4955.63303049534
1939,New Brunswick,NB,13,Real GDP Per Capita ($ 2020),6,log,2,8.50828019450619
1939,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,linear,1,16732.5547830067
1939,New Brunswick,NB,13,Real GDP Per Worker ($ 2020),7,log,2,9.72511148901735
1939,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,linear,1,278.528279816161
1939,New Brunswick,NB,13,Nominal GDP Per Capita ($),8,log,2,5.6295195975377
1939,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,linear,1,2215.16796463142
1939,New Brunswick,NB,13,"Real GDP (Millions, $ 2020)",9,log,2,7.70308351013762
1940,New Brunswick,NB,13,Nominal GDP (Millions),1,linear,1,151.479967327915
1940,New Brunswick,NB,13,Nominal GDP (Millions),1,log,2,5.02045338734777
1940,New Brunswick,NB,13,Population,2,linear,1,452000
1940,New Brunswick,NB,13,Population,2,log,2,13.0214374588144
1940,New Brunswick,NB,13,Provincial CPI (2020=100),3,linear,1,6.38449451844445
1940,New Brunswick,NB,13,Provincial CPI (2020=100),3,log,2,1.85387231930982
1940,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,linear,1,5.83941605839416
1940,New Brunswick,NB,13,Canada-Wide CPI (2020=100),4,log,2,1.7646308018398
1940,New Brunswick,NB,13,Employment,5,linear,1,137700.580130559
1940,New Brunswick,NB,13,Employment,5,log,2,11.8328368977112
